,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
1340,261270,KOSPI,KODEX 미국달러선물인버스,,,,,,,
1341,261260,KOSPI,KODEX 미국달러선물인버스2X,,,,,,,
1342,280930,KOSPI,KODEX 미국러셀2000(H),,,,,,,
1343,390390,KOSPI,KODEX 미국반도체MV,,,,,,,
1344,390400,KOSPI,KODEX 미국스마트모빌리티S&P,,,,,,,
1345,308620,KOSPI,KODEX 미국채10년선물,,,,,,,
1346,304660,KOSPI,KODEX 미국채울트라30년선물(H),,,,,,,
1347,304670,KOSPI,KODEX 미국채울트라30년선물인버스(H),,,,,,,
1348,266360,KOSPI,KODEX 미디어&엔터테인먼트,,,,,,,
1349,244580,KOSPI,KODEX 바이오,,,,,,,
1350,091160,KOSPI,KODEX 반도체,,,,,,,
1351,325020,KOSPI,KODEX 배당가치,,,,,,,
1352,211900,KOSPI,KODEX 배당성장,,,,,,,
1353,237370,KOSPI,KODEX 배당성장채권혼합,,,,,,,
1354,244670,KOSPI,KODEX 밸류Plus,,,,,,,
1355,140700,KOSPI,KODEX 보험,,,,,,,
1356,102780,KOSPI,KODEX 삼성그룹,,,,,,,
1357,213610,KOSPI,KODEX 삼성그룹밸류,,,,,,,
1358,251350,KOSPI,KODEX 선진국MSCI World,,,,,,,
1359,117460,KOSPI,KODEX 에너지화학,,,,,,,
1360,140710,KOSPI,KODEX 운송,,,,,,,
1361,400570,KOSPI,KODEX 유럽탄소배출권선물ICE(H),,,,,,,
1362,144600,KOSPI,KODEX 은선물(H),,,,,,,
1363,091170,KOSPI,KODEX 은행,,,,,,,
1364,114800,KOSPI,KODEX 인버스,,,,,,,
1365,101280,KOSPI,KODEX 일본TOPIX100,,,,,,,
1366,091180,KOSPI,KODEX 자동차,,,,,,,
1367,363570,KOSPI,KODEX 장기종합채권(AA-이상)액티브KAP,,,,,,,
1368,273130,KOSPI,KODEX 종합채권(AA-이상)액티브,,,,,,,
1369,102970,KOSPI,KODEX 증권,,,,,,,
1370,169950,KOSPI,KODEX 차이나A50,,,,,,,
1371,283580,KOSPI,KODEX 차이나CSI300,,,,,,,
1372,099140,KOSPI,KODEX 차이나H,,,,,,,
1373,204450,KOSPI,KODEX 차이나H레버리지(H),,,,,,,
1374,256750,KOSPI,KODEX 차이나심천ChiNext(합성),,,,,,,
1375,372330,KOSPI,KODEX 차이나항셍테크,,,,,,,
1376,117680,KOSPI,KODEX 철강,,,,,,,
1377,279540,KOSPI,KODEX 최소변동성,,,,,,,
1378,229200,KOSPI,KODEX 코스닥 150,,,,,,,
1379,233740,KOSPI,KODEX 코스닥150 레버리지,,,,,,,
1380,360150,KOSPI,KODEX 코스닥150롱코스피200숏선물,,,,,,,
1381,251340,KOSPI,KODEX 코스닥150선물인버스,,,,,,,
1382,226490,KOSPI,KODEX 코스피,,,,,,,
1383,237350,KOSPI,KODEX 코스피100,,,,,,,
1384,359210,KOSPI,KODEX 코스피TR,,,,,,,
1385,337140,KOSPI,KODEX 코스피대형주,,,,,,,
1386,138920,KOSPI,KODEX 콩선물(H),,,,,,,
1387,244660,KOSPI,KODEX 퀄리티Plus,,,,,,,
1388,375770,KOSPI,KODEX 탄소효율그린뉴딜,,,,,,,
1389,266410,KOSPI,KODEX 필수소비재,,,,,,,
1390,298770,KOSPI,KODEX 한국대만IT프리미어,,,,,,,
1391,266420,KOSPI,KODEX 헬스케어,,,,,,,
1392,364690,KOSPI,KODEX 혁신기술테마액티브,,,,,,,
1393,069660,KOSPI,KOSEF 200,,,,,,,
1394,294400,KOSPI,KOSEF 200TR,,,,,,,
1395,253250,KOSPI,KOSEF 200선물레버리지,,,,,,,
1396,253240,KOSPI,KOSEF 200선물인버스,,,,,,,
1397,253230,KOSPI,KOSEF 200선물인버스2X,,,,,,,
1398,331910,KOSPI,KOSEF Fn중소형,,,,,,,
1399,100910,KOSPI,KOSEF KRX100,,,,,,,
1400,104530,KOSPI,KOSEF 고배당,,,,,,,
1401,148070,KOSPI,KOSEF 국고채10년,,,,,,,
1402,167860,KOSPI,KOSEF 국고채10년레버리지,,,,,,,
1403,114470,KOSPI,KOSEF 국고채3년,,,,,,,
1404,130730,KOSPI,KOSEF 단기자금,,,,,,,
1405,394340,KOSPI,KOSEF 릭소글로벌디지털경제MSCI,,,,,,,
1406,394350,KOSPI,KOSEF 릭소글로벌퓨처모빌리티MSCI,,,,,,,
1407,138230,KOSPI,KOSEF 미국달러선물,,,,,,,
1408,225800,KOSPI,KOSEF 미국달러선물레버리지,,,,,,,
1409,139660,KOSPI,KOSEF 미국달러선물인버스,,,,,,,
1410,230480,KOSPI,KOSEF 미국달러선물인버스2X,,,,,,,
1411,373790,KOSPI,KOSEF 미국방어배당성장나스닥,,,,,,,
1412,104520,KOSPI,KOSEF 블루칩,,,,,,,
1413,200250,KOSPI,KOSEF 인도Nifty50(합성),,,,,,,
1414,316670,KOSPI,KOSEF 코스닥150,,,,,,,
1415,291630,KOSPI,KOSEF 코스닥150선물레버리지,,,,,,,
1416,291620,KOSPI,KOSEF 코스닥150선물인버스,,,,,,,
1417,153270,KOSPI,KOSEF 코스피100,,,,,,,
1418,122260,KOSPI,KOSEF 통안채1년,,,,,,,
1420,025000,KOSPI,KPX케미칼,기초 화학물질 제조업,"PPG,PU RESIN,우레탄수지,대향막박리재,반도체 CM PAD,Polyether Polyol,산업용기초화학제품,화공약품 제조,판매",1994-12-27,12월,"양준영, 김문영, 최재호(각자대표이사)",http://www.kpxchemical.com,서울특별시
1421,092230,KOSPI,KPX홀딩스,기초 화학물질 제조업,지주회사,2006-10-12,12월,양준영,http://www.kpxholdings.com,서울특별시
1422,000040,KOSPI,KR모터스,그외 기타 운송장비 제조업,"이륜차(오토바이) 제조,도매",1976-05-25,12월,노성석,http://www.krmotors.com,경상남도
1423,00004217,KOSPI,KR모터스 1WR,,,,,,,
1424,044450,KOSPI,KSS해운,해상 운송업,"특수화물해상운송(케이컬,액화가스,냉동.냉장화물),선박대여",2007-10-26,12월,이대성,,서울특별시
1425,030200,KOSPI,KT,전기 통신업,"유무선통신사업,공중전기통신사업,인터넷,전자상거래,네트워크(전용회선,데이터통신,초고속사업 등)",1998-12-23,12월,구현모,http://www.kt.com,경기도
1426,033780,KOSPI,KT&G,담배 제조업,"잎담배,제조담배,홍삼,홍삼제품 제조,판매",1999-10-08,12월,"Baek, Bok-In",http://www.ktng.com,대전광역시
1427,030210,KOSPI,KTB투자증권,금융 지원 서비스업,"금융업, 서비스, 부동산",1996-11-19,12월,"이병철, 이창근 (각자 대표이사)",http://www.ktb.co.kr,서울특별시
1428,168300,KOSPI,KTOP 코스피50,,,,,,,
1429,058850,KOSPI,KTcs,기타 정보 서비스업,전화번호검색 데이타제공/콜센터 운영,2010-09-16,12월,박경원,http://www.ktcs.co.kr,대전광역시
1430,058860,KOSPI,KTis,기타 정보 서비스업,"114전화번호안내, 고객센터",2010-12-17,12월,윤경근,http://www.ktis.co.kr,서울특별시
1432,093050,KOSPI,LF,봉제의복 제조업,"기성복, 의류, 잡화, 제조",2006-12-01,12월,"오규식, 김상균 (각자 대표이사)",http://www.lfcorp.com,서울특별시
1433,003550,KOSPI,LG,기타 금융업,지주회사,1970-02-13,12월,구광모,http://www.lg.co.kr,서울특별시
1434,034220,KOSPI,LG디스플레이,전자부품 제조업,액정표시장치(TFT-LCD) 제조,2004-07-23,12월,정호영,http://www.lgdisplay.com,서울특별시
1435,051900,KOSPI,LG생활건강,기타 화학제품 제조업,"화장품,생활용품 제조,도매",2001-04-25,12월,차 석 용,http://www.lghnh.com,서울특별시
1436,051905,KOSPI,LG생활건강우,,,,,,,
1437,003555,KOSPI,LG우,,,,,,,
1438,032640,KOSPI,LG유플러스,전기 통신업,"개인휴대통신서비스,음성서비스,데이터서비스,부가통신/단말기 도소매/프로그램 개발,자료제공",2008-04-21,12월,황현식,http://www.uplus.co.kr,서울특별시
1439,011070,KOSPI,LG이노텍,전자부품 제조업,기타 전자부품 제조업,2008-07-24,12월,정철동,http://www.lginnotek.co.kr,서울특별시
1440,066570,KOSPI,LG전자,통신 및 방송 장비 제조업,"이동통신단말기,C-TV,V.C.R.,컴퓨터,완전평면 TV,플라즈마 디스플레이 패널 TV,전자제품(세탁기외),CDMA(코드분할다중접속)이동통신,전자교환기,전송기기",2002-04-22,12월,"권봉석, 배두용",http://www.lge.co.kr,서울특별시
1441,066575,KOSPI,LG전자우,,,,,,,
1442,037560,KOSPI,LG헬로비전,텔레비전 방송업,"케이블TV, 인터넷서비스 등",2012-11-09,12월,송구영,http://www.lghellovision.net,서울특별시
1443,051910,KOSPI,LG화학,기초 화학물질 제조업,"유화/기능/합성수지,재생섬유소,산업재,리튬이온전지,평광판,PVC 제조,도매",2001-04-25,12월,신학철,http://www.lgchem.com,서울특별시
1444,051915,KOSPI,LG화학우,,,,,,,
1445,079550,KOSPI,LIG넥스원,무기 및 총포탄 제조업,정밀유도무기 등,2015-10-02,12월,김지찬,http://www.lignex1.com,경기도
1446,006260,KOSPI,LS,기타 금융업,"전력용전선,일반전선,통신케이블,동선,알루미늄선,공조기,프라스틱사출성형기 제조,도매",1977-06-30,12월,이광우,http://www.lsholdings.co.kr,서울특별시
1447,010120,KOSPI,LS ELECTRIC,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","고압기기,저압기기,변압기,배전반,PLC,인버터,빌딩설비,공조기,건축배관,자동화기기 제조,동가공",1994-07-11,12월,"구자균, 박용상, 남기원",http://www.ls-electric.com,경기도
1448,000680,KOSPI,LS네트웍스,상품 종합 도매업,"혁화,의류,등산용품 도매,제조/부동산 임대",1973-11-15,12월,"구자용,문성준(각자 대표이사)",http://www.lsnetworks.co.kr,경상남도
1449,229640,KOSPI,LS전선아시아,기타 금융업,,2016-09-22,12월,백인재,http://www.lscnsasia.co.kr,서울특별시
1451,001120,KOSPI,LX인터내셔널,상품 중개업,"전자,기계,화공,유류.금속,의류 수출입,도소매",1976-01-30,12월,윤춘성,http://www.lxinternational.co.kr,서울특별시
1452,108670,KOSPI,LX하우시스,플라스틱제품 제조업,"창호재, 자동차부품 등",2009-04-20,12월,"강계웅, 강인식",http://www.lghausys.com,서울특별시
1453,108675,KOSPI,LX하우시스우,,,,,,,
1454,383800,KOSPI,LX홀딩스,기타 금융업,지주회사,2021-05-27,12월,"구본준, 송치호",http://www.lxholdings.co.kr,서울특별시
1455,38380K,KOSPI,LX홀딩스1우,,,,,,,
1456,407170,KOSPI,MASTER 스마트커머스액티브,,,,,,,
1457,407160,KOSPI,MASTER 테크미디어텔레콤액티브,,,,,,,
1458,023150,KOSPI,MH에탄올,알코올음료 제조업,"주정,탄산가스 제조",1996-12-24,12월,윤현의,http://www.mhethanol.com,경상남도
1459,035420,KOSPI,NAVER,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",포털 서비스 및 온라인 광고,2008-11-28,12월,한성숙,http://www.navercorp.com,경기도
1462,55G650,KOSPI,NHG650삼성바이콜,,,,,,,
1463,55G651,KOSPI,NHG651삼성바이콜,,,,,,,
1464,55G652,KOSPI,NHG652삼성바이콜,,,,,,,
1465,55G653,KOSPI,NHG653삼성바이콜,,,,,,,
1466,55G654,KOSPI,NHG654삼성바이콜,,,,,,,
1467,55G665,KOSPI,NHG665삼성SDI콜,,,,,,,
1468,55G666,KOSPI,NHG666삼성SDI콜,,,,,,,
1469,55G667,KOSPI,NHG667삼성SDI콜,,,,,,,
1470,55G668,KOSPI,NHG668삼성SDI콜,,,,,,,
1471,55G669,KOSPI,NHG669삼성SDI콜,,,,,,,
1472,55G678,KOSPI,NHG678현대차콜,,,,,,,
1473,55G679,KOSPI,NHG679현대차콜,,,,,,,
1474,55G680,KOSPI,NHG680현대차콜,,,,,,,
1475,55G681,KOSPI,NHG681현대차콜,,,,,,,
1476,55G704,KOSPI,NHG704한국전력콜,,,,,,,
1477,55G705,KOSPI,NHG705한국전력콜,,,,,,,
1478,55G706,KOSPI,NHG706한국전력콜,,,,,,,
1479,55G707,KOSPI,NHG707한국전력콜,,,,,,,
1480,55G717,KOSPI,NHG717삼성물산콜,,,,,,,
1481,55G718,KOSPI,NHG718삼성물산콜,,,,,,,
1482,55G719,KOSPI,NHG719삼성물산콜,,,,,,,
1483,55G746,KOSPI,NHG746POSCO콜,,,,,,,
1484,55G747,KOSPI,NHG747POSCO콜,,,,,,,
1485,55G749,KOSPI,NHG749POSCO콜,,,,,,,
1486,55G750,KOSPI,NHG750POSCO콜,,,,,,,
1487,55G753,KOSPI,NHG753POSCO풋,,,,,,,
1488,55G756,KOSPI,NHG756삼성전자콜,,,,,,,
1489,55G757,KOSPI,NHG757삼성전자콜,,,,,,,
1490,55G759,KOSPI,NHG759삼성전자콜,,,,,,,
1491,55G760,KOSPI,NHG760삼성전자콜,,,,,,,
1492,55G761,KOSPI,NHG761삼성전자콜,,,,,,,
1493,55G762,KOSPI,NHG762삼성전자풋,,,,,,,
1494,55G763,KOSPI,NHG763삼성전자풋,,,,,,,
1495,55G764,KOSPI,NHG764삼성전자풋,,,,,,,
1496,55G765,KOSPI,NHG765삼성전자풋,,,,,,,
1497,55G766,KOSPI,NHG766삼성전자풋,,,,,,,
1498,55G767,KOSPI,NHG767삼성전자풋,,,,,,,
1499,55G768,KOSPI,NHG768삼성전자풋,,,,,,,
1500,55G769,KOSPI,NHG769삼성전자풋,,,,,,,
1501,55G770,KOSPI,NHG770SK하이닉콜,,,,,,,
1502,55G771,KOSPI,NHG771SK하이닉콜,,,,,,,
1503,55G774,KOSPI,NHG774SK하이닉콜,,,,,,,
1504,55G775,KOSPI,NHG775SK하이닉콜,,,,,,,
1505,55G776,KOSPI,NHG776SK하이닉풋,,,,,,,
1506,55G777,KOSPI,NHG777SK하이닉풋,,,,,,,
1507,55G778,KOSPI,NHG778SK하이닉풋,,,,,,,
1508,55G779,KOSPI,NHG779SK하이닉풋,,,,,,,
1509,55G780,KOSPI,NHG780네이버콜,,,,,,,
1510,55G781,KOSPI,NHG781네이버콜,,,,,,,
1511,55G782,KOSPI,NHG782네이버콜,,,,,,,
1512,55G784,KOSPI,NHG784네이버풋,,,,,,,
1513,55G785,KOSPI,NHG785네이버풋,,,,,,,
1514,55G786,KOSPI,NHG786네이버풋,,,,,,,
1515,55G787,KOSPI,NHG787네이버풋,,,,,,,
1516,55G788,KOSPI,NHG788네이버풋,,,,,,,
1517,55G790,KOSPI,NHG790카카오콜,,,,,,,
1518,55G791,KOSPI,NHG791카카오콜,,,,,,,
1519,55G792,KOSPI,NHG792카카오콜,,,,,,,
1520,55G793,KOSPI,NHG793카카오콜,,,,,,,
1521,55G794,KOSPI,NHG794카카오콜,,,,,,,
1522,55G795,KOSPI,NHG795카카오풋,,,,,,,
1523,55G796,KOSPI,NHG796카카오풋,,,,,,,
1524,55G799,KOSPI,NHG799카카오풋,,,,,,,
1525,55G801,KOSPI,NHG801기아콜,,,,,,,
1526,55G802,KOSPI,NHG802기아콜,,,,,,,
1527,55G803,KOSPI,NHG803기아콜,,,,,,,
1528,55G804,KOSPI,NHG804기아풋,,,,,,,
1529,55G805,KOSPI,NHG805기아풋,,,,,,,
1530,55G806,KOSPI,NHG806기아풋,,,,,,,
1531,55G807,KOSPI,NHG807기아풋,,,,,,,
1532,55G808,KOSPI,NHG808기아풋,,,,,,,
1533,55G809,KOSPI,NHG809LG화학콜,,,,,,,
1534,55G810,KOSPI,NHG810LG화학콜,,,,,,,
1535,55G811,KOSPI,NHG811LG화학콜,,,,,,,
1536,55G812,KOSPI,NHG812LG화학콜,,,,,,,
1537,55G813,KOSPI,NHG813LG화학콜,,,,,,,
1538,55G814,KOSPI,NHG814LG화학풋,,,,,,,
1539,55G815,KOSPI,NHG815LG화학풋,,,,,,,
1540,55G816,KOSPI,NHG816LG화학풋,,,,,,,
1541,55G817,KOSPI,NHG817LG화학풋,,,,,,,
1542,55G818,KOSPI,NHG818LG화학풋,,,,,,,
1543,55G819,KOSPI,NHG819삼성SDI콜,,,,,,,
1544,55G820,KOSPI,NHG820삼성SDI콜,,,,,,,
1545,55G821,KOSPI,NHG821삼성SDI콜,,,,,,,
1546,55G822,KOSPI,NHG822삼성SDI콜,,,,,,,
1547,55G823,KOSPI,NHG823삼성SDI풋,,,,,,,
1548,55G824,KOSPI,NHG824삼성SDI풋,,,,,,,
1549,55G825,KOSPI,NHG825삼성SDI풋,,,,,,,
1550,55G826,KOSPI,NHG826삼성SDI풋,,,,,,,
1551,55G827,KOSPI,NHG827삼성SDI풋,,,,,,,
1552,55G828,KOSPI,NHG828POSCO풋,,,,,,,
1553,55G829,KOSPI,NHG829POSCO풋,,,,,,,
1554,55G831,KOSPI,NHG831POSCO풋,,,,,,,
1555,55G832,KOSPI,NHG832POSCO풋,,,,,,,
1556,55G833,KOSPI,NHG833삼성물산풋,,,,,,,
1557,55G834,KOSPI,NHG834삼성물산풋,,,,,,,
1558,55G835,KOSPI,NHG835삼성물산풋,,,,,,,
1559,55G836,KOSPI,NHG836삼성물산풋,,,,,,,
1560,55G837,KOSPI,NHG837삼성물산풋,,,,,,,
1561,55G838,KOSPI,NHG838삼성물산풋,,,,,,,
1562,55G839,KOSPI,NHG839삼성물산풋,,,,,,,
1563,55G840,KOSPI,NHG840삼성물산풋,,,,,,,
1564,55G843,KOSPI,NHG843삼성전자콜,,,,,,,
1565,55G844,KOSPI,NHG844삼성전자콜,,,,,,,
1566,55G845,KOSPI,NHG845삼성전자풋,,,,,,,
1567,55G846,KOSPI,NHG846삼성전자풋,,,,,,,
1568,55G847,KOSPI,NHG847삼성전자풋,,,,,,,
1569,55G848,KOSPI,NHG848삼성전자풋,,,,,,,
1570,55G851,KOSPI,NHG851SK하이닉콜,,,,,,,
1571,55G852,KOSPI,NHG852SK하이닉풋,,,,,,,
1572,55G853,KOSPI,NHG853SK하이닉풋,,,,,,,
1573,55G854,KOSPI,NHG854SK하이닉풋,,,,,,,
1574,55G855,KOSPI,NHG855SK하이닉풋,,,,,,,
1575,181710,KOSPI,NHN,소프트웨어 개발 및 공급업,한게임,2013-08-29,12월,정우진,http://www.nhn.com,경기도
1578,400760,KOSPI,NH올원리츠,부동산 임대 및 공급업,부동산투자,2021-11-18,12월,김범수,http://www.nhreits.com,서울특별시
1579,005940,KOSPI,NH투자증권,금융 지원 서비스업,"증권업,종합금융",1975-09-30,12월,정영채,http://www.nhqv.com,서울특별시
1580,005945,KOSPI,NH투자증권우,,,,,,,
1581,338100,KOSPI,NH프라임리츠,부동산 임대 및 공급업,부동산 투자,2019-12-05,11월,권오성,http://www.nhreits.com,서울특별시
1582,034310,KOSPI,NICE,회사 본부 및 경영 컨설팅 서비스업,"기업신용분석,유가증권등급평정,기업정보,긍융정보,경제정보,소비자신용정보 제공,시장조사,사회여론조사,점외 CD/ATM사업",2004-02-04,12월,이현석,http://www.nice.co.kr,서울특별시
1584,008260,KOSPI,NI스틸,1차 철강 제조업,"스틸파이프,철강재임가공 제조,도매",1975-06-28,12월,배종민,http://www.hcr4u.com,서울특별시
1585,004250,KOSPI,NPC,플라스틱제품 제조업,"산업용기프라스틱제품(플라스틱 파렛트,시트 파렛트) 제조,판매",1969-09-08,12월,최병민,http://www.npc.co.kr,경기도
1586,004255,KOSPI,NPC우,,,,,,,
1587,010060,KOSPI,OCI,기초 화학물질 제조업,"타르제품,카본블랙,무수프탈산,농약원제,석탄화학제품,정밀화학제품,플라스틱창호재 제조,판매",1985-07-09,12월,"백우석, 이우현, 김택중(3인, 각자 대표이사)",http://www.oci.co.kr,서울특별시
1589,178920,KOSPI,PI첨단소재,플라스틱제품 제조업,PI(Polyimide)제품,2021-08-09,12월,김태림,http://www.pimaterials.com,충청북도
1591,005490,KOSPI,POSCO,1차 철강 제조업,"열연코일,냉연강판,후판,선재,스테인리스 제조",1988-06-10,12월,"대표이사 회장 최정우, 대표이사 사장 김학동, 대표이사 부사장 전중선",http://www.posco.co.kr,경상북도
1592,550060,KOSPI,QV S&P500 VIX S/T 선물 ETN C,,,,,,,
1593,550066,KOSPI,QV S&P500 버퍼10% 9월 ETN,,,,,,,
1594,550059,KOSPI,QV iSelect 글로벌 EMP ETN(H),,,,,,,
1595,550044,KOSPI,QV 레버리지 S&P500 ETN,,,,,,,
1596,550042,KOSPI,QV 레버리지 WTI원유 선물 ETN(H),,,,,,,
1597,550069,KOSPI,QV 레버리지 구리 선물 ETN(H),,,,,,,
1598,550062,KOSPI,QV 레버리지 금 선물 ETN(H),,,,,,,
1599,550064,KOSPI,QV 레버리지 은 선물 ETN(H),,,,,,,
1600,550041,KOSPI,QV 미국 IT TOP5 ETN(H),,,,,,,
1601,550045,KOSPI,QV 인버스 레버리지 S&P500 ETN,,,,,,,
1602,550043,KOSPI,QV 인버스 레버리지 WTI원유 선물 ETN(H),,,,,,,
1603,550070,KOSPI,QV 인버스 레버리지 구리 선물 ETN(H),,,,,,,
1604,550063,KOSPI,QV 인버스 레버리지 금 선물 ETN(H),,,,,,,
1605,550065,KOSPI,QV 인버스 레버리지 은 선물 ETN(H),,,,,,,
1606,550061,KOSPI,QV 인버스 미국 IT TOP5 ETN(H),,,,,,,
1607,550068,KOSPI,QV 코스닥 150 ETN,,,,,,,
1608,550067,KOSPI,QV 코스피 200 ETN,,,,,,,
1609,550057,KOSPI,QV 코스피 변동성 매칭형 양매도 ETN,,,,,,,
1613,010950,KOSPI,S-Oil,석유 정제품 제조업,"석유제품,가스,윤활기유,윤활유,그리스,석유화학제품 제조,도매",1987-05-27,12월,Hussain A.Al-Qahtani,http://www.s-oil.com,서울특별시
1614,010955,KOSPI,S-Oil우,,,,,,,
1617,034120,KOSPI,SBS,텔레비전 방송업,"TV,라디오방송,광고",2003-06-25,12월,박정훈(단독대표),http://www.sbs.co.kr,서울특별시
1618,101060,KOSPI,SBS미디어홀딩스,텔레비전 방송업,지주회사,2008-03-24,12월,신경렬,http://www.sbsmedia.co.kr,서울특별시
1627,005090,KOSPI,SGC에너지,전기업,"증기, 전기, REC(신재생에너지공급인증서)",1993-01-06,12월,"이복영, 박준영, 안찬규",http://www.sgcenergy.co.kr,서울특별시
1629,001380,KOSPI,SG글로벌,자동차 신품 부품 제조업,"자동차시트커버(Seat Trim Cover), 면사, 면ㆍ혼방사 등의 제조 및 판매",1976-06-29,12월,이의범,http://www.sgglobal.co.kr,충청남도
1630,004060,KOSPI,SG세계물산,상품 종합 도매업,"피복류,봉제품,P.E제품 수출입,도매,제조/조경사업",1976-04-19,12월,이의범,http://www.sgsegye.com,서울특별시
1631,001770,KOSPI,SHD,1차 철강 제조업,"석도강판,표면처리강판 제조,임가공,판매",1988-11-23,12월,신종호,http://www.shinhwatp.com,경기도
1632,002360,KOSPI,SH에너지화학,기초 화학물질 제조업,"합성수지(PS/EPS,ABS수지) 제조",1985-12-23,12월,"정케빈규봉, 서미혜",http://www.sh-enerchem.com,전라북도
1633,009160,KOSPI,SIMPAC,특수 목적용 기계 제조업,"프레스,자동화장치,자동차부품 제조,도매",1989-07-29,12월,최진식,http://www.simpac.co.kr,인천광역시
1634,123700,KOSPI,SJM,자동차 신품 부품 제조업,자동차및산업용Bellows,2010-05-31,12월,김휘중 (단독 대표이사),,경기도
1635,025530,KOSPI,SJM홀딩스,자동차 부품 및 내장품 판매업,지주회사및경영자문,1997-02-12,12월,"김용호, 김휘중(각자대표이사)",http://www.sjmholdings.co.kr,경기도
1636,034730,KOSPI,SK,기타 금융업,"지주회사, 시스템통합(SI), 정보통신사업 관련 컨설팅,조사용역,정보통신기술 연구개발/정보통신기기,소프트웨어 개발,도매",2009-11-11,12월,"최태원, 장동현, 박성하",http://www.sk-inc.com/,서울특별시
1639,011790,KOSPI,SKC,기타 화학제품 제조업,"폴리에스테르필름,합성수지,LCD용 필름 제조",1997-07-18,12월,이완재,http://www.skc.kr,경기도
1640,018670,KOSPI,SK가스,기타 전문 도매업,"액화석유가스,가스기기 판매,수입,저장",1997-08-27,12월,윤병석,http://www.skgas.co.kr/,경기도
1641,001740,KOSPI,SK네트웍스,기타 전문 도매업,"종합무역업(전자전기제품,섬유,에너지화학제품,철강금속제품),의류,수입산합판,MDF판매,정보통신사업,에너지유통사업",1977-06-30,12월,박상규,http://www.sknetworks.co.kr,경기도
1642,001745,KOSPI,SK네트웍스우,,,,,,,
1643,006120,KOSPI,SK디스커버리,기타 금융업,"화섬사(폴리에스테르원사(폴리에스터F,폴리에스터SF),폴리에스터직물,아세테이트),석유화학부문(TPA,DMT),섬유원료,직물,BOTTLE용CHIP,접착제,폴리우레탄 제조,",1976-06-29,12월,"최창원, 김철, 박찬중",http://www.skdiscovery.com,경기도
1644,006125,KOSPI,SK디스커버리우,,,,,,,
1645,210980,KOSPI,SK디앤디,부동산 임대 및 공급업,"비주거용 부동산개발 및 임대(오피스, 지식산업센터, 호텔 등)",2015-06-23,12월,함스테판윤성,http://www.skdnd.com,경기도
1646,068400,KOSPI,SK렌터카,운송장비 임대업,승용자동차 임대,2012-07-27,12월,황일문,http://www.skcarrental.com,서울특별시
1647,395400,KOSPI,SK리츠,부동산 임대 및 공급업,서울 중구 소재 SK서린빌딩 및 전국 116개 주유소 임대 운영,2021-09-14,03월,에스케이리츠운용 주식회사,http://skreit.co.kr,서울특별시
1649,302440,KOSPI,SK바이오사이언스,기초 의약물질 및 생물학적 제제 제조업,백신 제품 및 제제,2021-03-18,12월,안재용,http://www.skbioscience.com,경기도
1650,326030,KOSPI,SK바이오팜,자연과학 및 공학 연구개발업,신경질환 및 정신질환을 포함한 중추신경 관련 신약 개발,2020-07-02,12월,조정우,,경기도
1651,361610,KOSPI,SK아이이테크놀로지,일차전지 및 축전지 제조업,2차전지용 습식 분리막 및 폴더블 커버 윈도우,2021-05-11,12월,노재석,http://www.skietechnology.com/,서울특별시
1652,03473K,KOSPI,SK우,,,,,,,
1653,096770,KOSPI,SK이노베이션,석유 정제품 제조업,"석유정제,석유화학제품,윤활유제품,아스팔트제품,의약중간체 제조,판매,유전개발,대체에너지사업",2007-07-25,12월,김준,http://www.SKinnovation.com,서울특별시
1654,096775,KOSPI,SK이노베이션우,,,,,,,
1655,001510,KOSPI,SK증권,금융 지원 서비스업,"증권업,부동산 임대",1986-09-20,12월,김 신,http://www.sks.co.kr,서울특별시
1656,001515,KOSPI,SK증권우,,,,,,,
1657,285130,KOSPI,SK케미칼,합성고무 및 플라스틱 물질 제조업,"PETG 수지, PET 수지, 바이오디젤, 백신",2018-01-05,12월,"김철, 전광현",http://www.skchemicals.com,경기도
1658,28513K,KOSPI,SK케미칼우,,,,,,,
1659,017670,KOSPI,SK텔레콤,전기 통신업,"이동전화,무선호출서비스,부가통신",1989-11-07,12월,유영상,http://www.sktelecom.com,서울특별시
1660,000660,KOSPI,SK하이닉스,반도체 제조업,"반도체,컴퓨터,통신기기 제조,도매",1996-12-26,12월,"박정호, 이석희 (각자대표)",http://www.skhynix.com,경기도
1664,064960,KOSPI,SNT모티브,자동차 신품 부품 제조업,"자동차부품(서스펜션모듈,전장품,속옵서버,에어백,트로틀바디,너클),방산품(총포) 제조,도매",2002-03-11,12월,김형철,http://www.sntdaewoo.com,부산광역시
1665,100840,KOSPI,SNT에너지,일반 목적용 기계 제조업,"공냉식 열교환장치,폐열회수장치 제조",2008-02-22,12월,신경인,http://www.hisnt.com,경상남도
